time,seq,class,rtt,hops
1296,452,4,0,3
1297,94,1,0,3
1298,56,1,0,3
1299,45,1,0,3
1300,27,1,0,3
1301,45,1,0,3
1302,1301,25,23.1686,3
1303,14,1,0,3
1304,19,1,0,3
1305,1304,25,26.3686,3
1306,93,1,0,3
1307,41,1,0,3
1308,9,1,0,3
1309,60,1,0,3
1310,3,1,0,3
1311,102,1,0,3
1312,37,1,0,3
1313,765,2,0,3
1314,7,1,0,3
1315,42,1,0,3
1316,3,1,0,3
1317,338,1,0,3
1318,42,1,0,3
1319,180,1,0,3
1320,187,1,0,3
1321,180,1,0,3
1322,51,1,0,3
1323,565,2,0,3
1324,62,1,0,3
1325,83,1,0,3
1326,14,1,0,3
1327,1326,4,22.8486,3
1328,91,1,0,3
1330,7,1,0,3
1331,1328,36,-1,-1
1331,92,1,0,3
1332,9,1,0,3
1333,6,1,0,3
1334,187,1,0,3
1335,1250,2,84000,3
1336,25,1,0,3
1337,69,1,0,3
1338,45,1,0,3
1339,42,1,0,3
1340,92,1,0,3
1341,128,1,0,3
1342,162,1,0,3
1343,91,1,0,3
1344,102,1,0,3
1345,435,1,0,3
1346,10,1,0,3
1347,53,1,0,3
1348,92,1,0,3
1349,81,1,0,3
1350,128,1,0,3
1351,62,1,0,3
1352,52,1,0,3
1353,168,1,0,3
1354,91,1,0,3
1355,1354,4,25.4087,3
1356,338,1,0,3
1357,84,1,0,3
1358,91,1,0,3
1359,166,1,0,3
1360,168,1,0,3
1361,0,1,0,3
1362,41,1,0,3
1363,32,1,0,3
1364,58,1,0,3
1365,12,1,0,3
1366,1,1,0,3
1367,12,1,0,3
1368,25,1,0,3
1369,57,1,0,3
1370,22,1,0,3
1371,51,1,0,3
1372,0,1,0,3
1373,14,1,0,3
1374,12,1,0,3
1375,154,1,0,3
1376,62,1,0,3
1378,25,1,0,3
1379,1376,5,-1,-1
1379,33,1,0,3
1381,97,1,0,3
1382,1379,6,-1,-1
1382,776,2,0,3
1383,7,1,0,3
1384,76,1,0,3
1385,94,1,0,3
1386,52,1,0,3
1387,1386,5,18.8806,3
1388,166,1,0,3
1389,100,1,0,3
1390,41,1,0,3
1391,33,1,0,3
1392,124,1,0,3
1393,153,1,0,3
1394,76,1,0,3
1395,435,1,0,3
1396,166,1,0,3
1397,32,1,0,3
1398,25,1,0,3
1399,166,1,0,3
1400,100,1,0,3
1401,338,1,0,3
1402,27,1,0,3
1403,180,1,0,3
1404,32,1,0,3
1405,12,1,0,3
1406,153,1,0,3
1407,8,3,0,3
1408,163,1,0,3
1409,54,1,0,3
1410,3,1,0,3
1412,56,1,0,3
1413,1410,4,-1,-1
1413,33,1,0,3
1414,53,1,0,3
1415,94,1,0,3
1416,121,1,0,3
1417,22,1,0,3
1418,60,1,0,3
1419,101,1,0,3
1420,1232,2,0,3
1421,76,1,0,3
1422,22,1,0,3
1423,0,1,0,3
1424,25,1,0,3
1425,93,1,0,3
1426,3,1,0,3
1427,14,1,0,3
1428,162,1,0,3
1429,187,1,0,3
1430,338,1,0,3
1431,54,1,0,3
1432,22,1,0,3
1433,101,1,0,3
1434,5,1,0,3
1435,76,1,0,3
1436,53,1,0,3
1437,97,1,0,3
1438,81,1,0,3
1439,57,1,0,3
1440,69,1,0,3
1441,39,1,0,3
1442,6,1,0,3
1443,100,1,0,3
1444,1443,12,23.8087,3
1445,69,1,0,3
1446,168,1,0,3
1447,62,1,0,3
1448,1447,20,17.2806,3
1449,33,1,0,3
1450,163,1,0,3
1451,3,1,0,3
1452,32,1,0,3
1453,53,1,0,3
1454,435,1,0,3
1455,92,1,0,3
1456,124,1,0,3
1457,10,1,0,3
1458,12,1,0,3
1459,62,1,0,3
1460,6,1,0,3
1461,56,1,0,3
1462,1461,2,15.4884,3
1463,176,1,0,3
1464,85,1,0,3
1465,94,1,0,3
1466,162,1,0,3
1467,1,1,0,3
1468,124,1,0,3
1469,45,1,0,3
1470,27,1,0,3
1471,9,1,0,3
1472,62,1,0,3
1473,97,1,0,3
1474,93,1,0,3
1475,53,1,0,3
1476,1475,7,27.1367,3
1477,91,1,0,3
1478,12,1,0,3
1479,60,1,0,3
1480,166,1,0,3
1481,6,1,0,3
1482,572,3,0,3
1483,27,1,0,3
1484,338,1,0,3
1485,45,1,0,3
1486,58,1,0,3
1487,57,1,0,3
1488,121,1,0,3
1489,10,1,0,3
1490,7,1,0,3
1491,62,1,0,3
1492,83,1,0,3
1493,102,1,0,3
1494,9,1,0,3
1495,1,1,0,3
1496,42,1,0,3
1497,32,1,0,3
1498,97,1,0,3
1499,12,1,0,3
1500,5,1,0,3
1501,84,1,0,3
1502,54,1,0,3
1503,187,1,0,3
1504,39,1,0,3
1505,19,1,0,3
1506,76,1,0,3
1507,162,1,0,3
1508,22,1,0,3
1509,14,1,0,3
1510,45,1,0,3
1511,60,1,0,3
1512,69,1,0,3
1513,12,1,0,3
1514,7,1,0,3
1515,57,1,0,3
1516,54,1,0,3
1517,39,1,0,3
1518,33,1,0,3
1519,58,1,0,3
1520,1519,2,19.5206,3
1521,12,1,0,3
1522,166,1,0,3
1523,163,1,0,3
1524,435,1,0,3
1525,54,1,0,3
1526,162,1,0,3
1527,187,1,0,3
1528,162,1,0,3
1529,1528,33,22.2086,3
1530,338,1,0,3
1531,83,1,0,3
1532,76,1,0,3
1533,121,1,0,3
1534,100,1,0,3
1535,27,1,0,3
1536,27,1,0,3
1537,53,1,0,3
1538,101,1,0,3
1539,85,1,0,3
1540,182,2,0,3
1541,163,1,0,3
1542,94,1,0,3
1543,9,1,0,3
1544,12,1,0,3
1545,1544,3,28.7366,3
1546,435,1,0,3
1547,14,1,0,3
1548,1547,2,25.7286,3
1549,54,1,0,3
1550,338,1,0,3
1551,100,1,0,3
1552,320,2,0,3
1553,92,1,0,3
1554,3,1,0,3
1555,27,1,0,3
1556,62,1,0,3
1558,689,3,0,3
1559,1556,39,-1,-1
1559,81,1,0,3
1560,81,1,0,3
1561,84,1,0,3
1562,81,1,0,3
1563,51,1,0,3
1564,7,1,0,3
1565,33,1,0,3
1566,112,1,0,3
1567,22,1,0,3
1568,39,1,0,3
1569,168,1,0,3
1570,25,1,0,3
1571,17,1,0,3
1572,180,1,0,3
1573,435,1,0,3
1574,103,2,0,3
1575,22,1,0,3
1576,62,1,0,3
1577,0,1,0,3
1578,91,1,0,3
1579,37,1,0,3
1580,187,1,0,3
1581,435,1,0,3
1582,93,1,0,3
1583,163,1,0,3
1584,93,1,0,3
1585,166,1,0,3
1586,101,1,0,3
1587,42,1,0,3
1588,1587,5,20.9287,3
1589,39,1,0,3
1590,69,1,0,3
1591,3,1,0,3
1592,84,1,0,3
1593,100,1,0,3
1594,112,1,0,3
1595,85,1,0,3
1596,1595,11,19.0087,3
1597,187,1,0,3
1598,101,1,0,3
1599,52,1,0,3
1600,1,1,0,3
1601,62,1,0,3
1602,10,1,0,3
1603,58,1,0,3
1604,91,1,0,3
1605,3,1,0,3
1606,32,1,0,3
1607,94,1,0,3
1608,1607,2,30.8487,3
1609,11,2,0,3
1610,6,1,0,3
1611,1257,2,0,3
1612,37,1,0,3
1613,187,1,0,3
1614,81,1,0,3
1615,112,1,0,3
1616,91,1,0,3
1617,22,1,0,3
1618,162,1,0,3
1619,76,1,0,3
1620,25,1,0,3
1621,102,1,0,3
1623,1622,38,20.1606,3
1624,1621,3,-1,-1
1624,42,1,0,3
1625,58,1,0,3
1626,92,1,0,3
1627,1626,3,24.7687,3
1628,85,1,0,3
1629,176,1,0,3
1630,100,1,0,3
1631,57,1,0,3
1632,76,1,0,3
1633,338,1,0,3
1634,45,1,0,3
1635,41,1,0,3
1636,57,1,0,3
1637,33,1,0,3
1638,42,1,0,3
1639,124,1,0,3
1640,81,1,0,3
1641,76,1,0,3
1642,1641,2,21.7606,3
1643,10,1,0,3
1644,121,1,0,3
1645,62,1,0,3
1646,176,1,0,3
1647,33,1,0,3
1648,84,1,0,3
1649,41,1,0,3
1650,10,1,0,3
1651,33,1,0,3
1652,7,1,0,3
1653,27,1,0,3
1654,91,1,0,3
1655,33,1,0,3
1656,9,1,0,3
1657,121,1,0,3
1658,100,1,0,3
1659,153,1,0,3
1660,154,1,0,3
1661,100,1,0,3
1662,60,1,0,3
1663,639,2,0,3
1664,5,1,0,3
1665,39,1,0,3
1666,1665,2,28.6086,3
1667,47,2,0,3
1668,97,1,0,3
1669,45,1,0,3
1670,60,1,0,3
1671,91,1,0,3
1672,153,1,0,3
1673,6,1,0,3
1674,91,1,0,3
1675,168,1,0,3
1676,27,1,0,3
1677,54,1,0,3
1678,51,1,0,3
1679,163,1,0,3
1680,124,1,0,3
1681,33,1,0,3
1682,101,1,0,3
1683,14,1,0,3
1684,1683,8,23.3606,3
1685,56,1,0,3
1686,92,1,0,3
1687,37,1,0,3
1689,33,1,0,3
1690,1687,3,-1,-1
1690,168,1,0,3
1691,92,1,0,3
1692,124,1,0,3
1693,435,1,0,3
1694,56,1,0,3
1695,92,1,0,3
1696,539,2,0,3
1697,12,1,0,3
1698,101,1,0,3
1699,54,1,0,3
1700,1,1,0,3
1701,700,2,0,3
1702,435,1,0,3
1703,76,1,0,3
1704,51,1,0,3
1705,1,1,0,3
1706,57,1,0,3
1707,76,1,0,3
1708,58,1,0,3
1709,91,1,0,3
1710,84,1,0,3
1711,1641,2,69000,3
1712,176,1,0,3
1713,84,1,0,3
1714,27,1,0,3
1715,5,1,0,3
1716,1,1,0,3
1717,162,1,0,3
1718,3,1,0,3
1719,10,1,0,3
1720,54,1,0,3
1721,19,1,0,3
1722,166,1,0,3
1723,5,1,0,3
1724,33,1,0,3
1725,85,1,0,3
1726,0,1,0,3
1727,1726,6,28.6086,3
1728,56,1,0,3
1729,91,1,0,3
1730,53,1,0,3
1731,700,2,0,3
1732,19,1,0,3
1733,176,1,0,3
1734,0,1,0,3
1735,338,1,0,3
1736,19,1,0,3
1737,27,1,0,3
1738,60,1,0,3
1739,1738,6,20.9286,3
1740,17,1,0,3
1741,42,1,0,3
1742,58,1,0,3
1743,132,2,0,3
1744,85,1,0,3
1745,187,1,0,3
1746,163,1,0,3
1747,9,1,0,3
1748,7,1,0,3
1749,1,1,0,3
1750,85,1,0,3
1751,338,1,0,3
1752,45,1,0,3
1753,162,1,0,3
1754,1060,2,0,3
1755,1754,3,24.3206,3
1756,338,1,0,3
1757,39,1,0,3
1758,9,1,0,3
1759,338,1,0,3
1760,128,1,0,3
1761,7,1,0,3
1762,1761,5,29.3766,3
1763,982,2,0,3
1764,124,1,0,3
1765,84,1,0,3
1766,9,1,0,3
1767,97,1,0,3
1768,53,1,0,3
1769,7,1,0,3
1770,10,1,0,3
1771,153,1,0,3
1772,100,1,0,3
1773,1772,23,23.3607,3
1774,57,1,0,3
1775,93,1,0,3
1776,58,1,0,3
1777,0,1,0,3
1778,168,1,0,3
1779,124,1,0,3
1780,163,1,0,3
1781,41,1,0,3
1782,54,1,0,3
1783,3,1,0,3
1784,42,1,0,3
1785,27,1,0,3
1786,33,1,0,3
1787,83,1,0,3
1788,22,1,0,3
1789,154,1,0,3
1790,97,1,0,3
1791,92,1,0,3
1792,132,2,0,3
1793,3,1,0,3
1794,14,1,0,3
1795,1626,3,0,3
1796,27,1,0,3
1797,982,2,0,3
1798,76,1,0,3
1799,85,1,0,3
1800,85,1,0,3
1801,168,1,0,3
1802,39,1,0,3
1803,17,1,0,3
1804,3,1,0,3
1805,93,1,0,3
1806,45,1,0,3
1807,41,1,0,3
1808,10,1,0,3
1809,1808,15,17.6006,3
1810,166,1,0,3
1811,27,1,0,3
1812,153,1,0,3
1813,58,1,0,3
1814,42,1,0,3
1815,124,1,0,3
1816,60,1,0,3
1817,1,1,0,3
1818,128,1,0,3
1819,435,1,0,3
1820,84,1,0,3
1821,97,1,0,3
1822,153,1,0,3
1823,53,1,0,3
1824,5,1,0,3
1825,81,1,0,3
1826,41,1,0,3
1827,7,1,0,3
1828,112,1,0,3
1829,25,1,0,3
1830,166,1,0,3
1831,93,1,0,3
1832,37,1,0,3
1833,163,1,0,3
1834,1833,2,13.4404,3
1835,52,1,0,3
1836,124,1,0,3
1837,76,1,0,3
1838,91,1,0,3
1839,93,1,0,3
1840,39,1,0,3
1841,5,1,0,3
1842,41,1,0,3
1843,92,1,0,3
1844,57,1,0,3
1845,102,1,0,3
1846,42,1,0,3
1847,9,1,0,3
1848,168,1,0,3
1849,168,1,0,3
1850,81,1,0,3
1851,39,1,0,3
1852,1851,9,20.9286,3
1853,102,1,0,3
1854,91,1,0,3
1855,93,1,0,3
1856,1461,2,0,3
1857,180,1,0,3
1858,7,1,0,3
1859,153,1,0,3
1860,19,1,0,3
1861,168,1,0,3
1862,60,1,0,3
1863,92,1,0,3
1864,27,1,0,3
1865,45,1,0,3
1866,32,1,0,3
1867,97,1,0,3
1868,19,1,0,3
1869,52,1,0,3
1870,54,1,0,3
1871,39,1,0,3
1872,1154,4,0,3
1873,56,1,0,3
1874,92,1,0,3
1875,62,1,0,3
1876,92,1,0,3
1877,81,1,0,3
1878,124,1,0,3
1879,54,1,0,3
1880,162,1,0,3
1881,128,1,0,3
1882,182,2,0,3
1883,338,1,0,3
1884,32,1,0,3
1885,39,1,0,3
1886,10,1,0,3
1887,12,1,0,3
1888,776,2,0,3
1889,45,1,0,3
1890,7,1,0,3
1891,39,1,0,3
1892,25,1,0,3
1893,85,1,0,3
1894,93,1,0,3
1895,52,1,0,3
1896,128,1,0,3
1897,315,3,0,3
1898,42,1,0,3
1899,6,1,0,3
1900,176,1,0,3
1901,22,1,0,3
1902,102,1,0,3
1903,187,1,0,3
1904,53,1,0,3
1905,25,1,0,3
1906,32,1,0,3
1907,163,1,0,3
1908,166,1,0,3
1909,435,1,0,3
1910,97,1,0,3
1911,154,1,0,3
1912,101,1,0,3
1914,180,1,0,3
1915,1912,20,-1,-1
1915,124,1,0,3
1916,57,1,0,3
1917,1833,2,83000,3
1918,42,1,0,3
1919,58,1,0,3
1920,176,1,0,3
1921,124,1,0,3
1922,42,1,0,3
1923,32,1,0,3
1924,0,1,0,3
1925,42,1,0,3
1926,128,1,0,3
1927,53,1,0,3
1928,1927,2,25.5366,3
1929,14,1,0,3
1930,10,1,0,3
1931,154,1,0,3
1932,9,1,0,3
1933,176,1,0,3
1934,19,1,0,3
1935,187,1,0,3
1936,3,1,0,3
1937,25,1,0,3
1938,101,1,0,3
1939,435,1,0,3
1940,42,1,0,3
1941,25,1,0,3
1942,91,1,0,3
1943,58,1,0,3
1944,832,2,0,3
1945,52,1,0,3
1946,93,1,0,3
1947,52,1,0,3
1948,5,1,0,3
1949,14,1,0,3
1950,501,3,0,3
1951,101,1,0,3
1952,338,1,0,3
1953,92,1,0,3
1954,3,1,0,3
1955,42,1,0,3
1956,76,1,0,3
1957,1,1,0,3
1958,154,1,0,3
1959,19,1,0,3
1960,69,1,0,3
1961,52,1,0,3
1962,32,1,0,3
1963,57,1,0,3
1964,25,1,0,3
1965,76,1,0,3
1966,162,1,0,3
1967,14,1,0,3
1968,32,1,0,3
1969,10,1,0,3
1970,58,1,0,3
1971,153,1,0,3
1972,112,1,0,3
1973,25,1,0,3
1974,124,1,0,3
1975,94,1,0,3
1976,100,1,0,3
1977,7,1,0,3
1978,85,1,0,3
1979,121,1,0,3
1980,42,1,0,3
1981,162,1,0,3
1982,91,1,0,3
1983,1982,19,18.2407,3
1984,57,1,0,3
1985,41,1,0,3
1986,81,1,0,3
1987,58,1,0,3
1988,47,2,0,3
1989,748,3,0,3
1990,0,1,0,3
1991,53,1,0,3
1992,76,1,0,3
1993,100,1,0,3
1994,93,1,0,3
1995,83,1,0,3
1996,42,1,0,3
1997,1,1,0,3
1998,17,1,0,3
1999,85,1,0,3
2000,12,1,0,3
2001,84,1,0,3
2002,2001,16,18.8807,3
2003,3,1,0,3
2004,41,1,0,3
2005,52,1,0,3
2006,12,1,0,3
2007,162,1,0,3
2008,12,1,0,3
2009,14,1,0,3
2010,100,1,0,3
2011,51,1,0,3
2012,32,1,0,3
2013,101,1,0,3
2014,25,1,0,3
2015,94,1,0,3
2016,81,1,0,3
2017,435,1,0,3
2018,83,1,0,3
2019,53,1,0,3
2020,112,1,0,3
2021,112,1,0,3
2022,338,1,0,3
2023,100,1,0,3
2024,168,1,0,3
2025,93,1,0,3
2026,52,1,0,3
2027,60,1,0,3
2028,53,1,0,3
2029,12,1,0,3
2030,435,1,0,3
2031,10,1,0,3
2032,60,1,0,3
2033,2032,8,21.4406,3
2034,33,1,0,3
2035,7,1,0,3
2036,93,1,0,3
2037,5,1,0,3
2038,84,1,0,3
2040,6,1,0,3
2041,2038,10,-1,-1
2041,39,1,0,3
2042,124,1,0,3
2043,51,1,0,3
2044,62,1,0,3
2045,820,3,0,3
2046,92,1,0,3
2047,58,1,0,3
2048,5,1,0,3
2049,41,1,0,3
2050,176,1,0,3
2052,180,1,0,3
2053,2050,3,-1,-1
2053,17,1,0,3
2054,338,1,0,3
2055,37,1,0,3
2056,37,1,0,3
2057,76,1,0,3
2058,54,1,0,3
2059,3,1,0,3
2060,53,1,0,3
2061,102,1,0,3
2062,9,1,0,3
2063,0,1,0,3
2064,42,1,0,3
2065,85,1,0,3
2066,17,1,0,3
2067,84,1,0,3
2068,124,1,0,3
2069,33,1,0,3
2070,121,1,0,3
2071,53,1,0,3
2072,162,1,0,3
2073,0,1,0,3
2074,338,1,0,3
2075,97,1,0,3
2077,180,1,0,3
2078,2075,2,-1,-1
2078,1,1,0,3
2079,17,1,0,3
2080,112,1,0,3
2081,93,1,0,3
2082,1,1,0,3
2083,163,1,0,3
2084,25,1,0,3
2085,17,1,0,3
2086,51,1,0,3
2087,52,1,0,3
2088,1726,6,0,3
2089,154,1,0,3
2090,3,1,0,3
2091,91,1,0,3
2092,154,1,0,3
2093,121,1,0,3
2094,2093,2,19.2007,3
2095,92,1,0,3
2096,166,1,0,3
2097,12,1,0,3
2098,17,1,0,3
2099,743,2,0,3
2100,27,1,0,3
2101,19,1,0,3
2102,37,1,0,3
2103,56,1,0,3
2104,22,1,0,3
2105,94,1,0,3
2106,25,1,0,3
2107,97,1,0,3
2108,81,1,0,3
2109,54,1,0,3
2110,17,1,0,3
2111,0,1,0,3
2113,56,1,0,3
2114,2111,33,-1,-1
2114,94,1,0,3
2115,83,1,0,3
2116,6,1,0,3
2117,32,1,0,3
2118,1547,2,0,3
2119,124,1,0,3
2120,57,1,0,3
2121,45,1,0,3
2122,12,1,0,3
2123,25,1,0,3
2124,121,1,0,3
2125,112,1,0,3
2126,124,1,0,3
2127,81,1,0,3
2128,84,1,0,3
2129,53,1,0,3
2130,524,3,0,3
2131,5,1,0,3
2132,9,1,0,3
2133,153,1,0,3
2134,168,1,0,3
2135,1326,4,0,3
2136,25,1,0,3
2137,180,1,0,3
2138,19,1,0,3
2139,60,1,0,3
2140,22,1,0,3
2141,163,1,0,3
2142,166,1,0,3
2143,58,1,0,3
2144,124,1,0,3
2145,5,1,0,3
2146,2145,7,31.9366,3
2147,76,1,0,3
2148,54,1,0,3
2149,22,1,0,3
2150,76,1,0,3
2151,10,1,0,3
2152,56,1,0,3
2153,2152,4,24.7686,3
2155,5,1,0,3
2156,2153,10,-1,-1
2156,121,1,0,3
2157,100,1,0,3
2158,12,1,0,3
2159,101,1,0,3
2160,1641,2,0,3
2161,5,1,0,3
2162,3,1,0,3
2163,9,1,0,3
2164,2163,6,20.8007,3
2165,338,1,0,3
2166,58,1,0,3
2167,1232,2,0,3
2168,1,1,0,3
2169,57,1,0,3
2170,100,1,0,3
2171,84,1,0,3
2172,112,1,0,3
2173,765,2,0,3
2174,17,1,0,3
2175,132,2,0,3
2176,39,1,0,3
2177,94,1,0,3
2178,435,1,0,3
2179,92,1,0,3
2180,724,2,0,3
2181,62,1,0,3
2182,27,1,0,3
2183,54,1,0,3
2184,41,1,0,3
2185,45,1,0,3
2186,124,1,0,3
2187,19,1,0,3
2188,162,1,0,3
2189,54,1,0,3
2190,2189,2,22.0806,3
2191,176,1,0,3
2192,56,1,0,3
2193,94,1,0,3
2194,81,1,0,3
2195,58,1,0,3
2196,68,2,0,3
2197,187,1,0,3
2198,91,1,0,3
2199,33,1,0,3
2200,14,1,0,3
2201,101,1,0,3
2202,9,1,0,3
2203,112,1,0,3
2204,54,1,0,3
2205,153,1,0,3
2206,253,2,0,3
2207,60,1,0,3
2208,162,1,0,3
2209,92,1,0,3
2210,6,1,0,3
2211,7,1,0,3
2212,112,1,0,3
2213,22,1,0,3
2214,25,1,0,3
2215,124,1,0,3
2216,25,1,0,3
2217,803,2,0,3
2218,84,1,0,3
2219,14,1,0,3
2220,54,1,0,3
2221,60,1,0,3
2222,154,1,0,3
2223,187,1,0,3
2224,53,1,0,3
2225,101,1,0,3
2226,338,1,0,3
2227,53,1,0,3
2228,27,1,0,3
2229,102,1,0,3
2230,153,1,0,3
2231,121,1,0,3
2232,166,1,0,3
2233,10,1,0,3
2234,19,1,0,3
2235,176,1,0,3
2236,85,1,0,3
2237,42,1,0,3
2238,9,1,0,3
2239,14,1,0,3
2240,0,1,0,3
2241,27,1,0,3
2242,180,1,0,3
2243,54,1,0,3
2244,62,1,0,3
2245,81,1,0,3
2246,97,1,0,3
2247,12,1,0,3
2248,42,1,0,3
2249,187,1,0,3
2250,60,1,0,3
2251,5,1,0,3
2252,93,1,0,3
2253,81,1,0,3
2254,54,1,0,3
2255,32,1,0,3
2256,12,1,0,3
2257,2256,3,27.0086,3
2258,81,1,0,3
2259,84,1,0,3
2260,53,1,0,3
2261,92,1,0,3
2262,69,1,0,3
2263,166,1,0,3
2264,69,1,0,3
2265,102,1,0,3
2266,60,1,0,3
2267,41,1,0,3
2268,168,1,0,3
2269,22,1,0,3
2270,162,1,0,3
2271,76,1,0,3
2272,54,1,0,3
2273,22,1,0,3
2274,102,1,0,3
2275,121,1,0,3
2276,14,1,0,3
2277,41,1,0,3
2278,101,1,0,3
2279,128,1,0,3
2280,2279,3,20.8006,3
2281,180,1,0,3
2282,571,3,0,3
2283,112,1,0,3
2284,128,1,0,3
2285,2093,2,0,3
2286,97,1,0,3
2287,176,1,0,3
2288,0,1,0,3
2289,101,1,0,3
2290,6,1,0,3
2291,32,1,0,3
2292,128,1,0,3
2293,180,1,0,3
2294,32,1,0,3
2295,163,1,0,3
2296,25,1,0,3
2297,128,1,0,3
2298,56,1,0,3
2299,166,1,0,3
2300,187,1,0,3
2301,12,1,0,3
2302,62,1,0,3
2303,1,1,0,3
2304,39,1,0,3
2305,187,1,0,3
2306,17,1,0,3
2307,6,1,0,3
2308,6,1,0,3
2309,3,1,0,3
2310,32,1,0,3
2311,2310,2,18.5606,3
2312,121,1,0,3
2313,338,1,0,3
2314,435,1,0,3
2315,121,1,0,3
2316,62,1,0,3
2317,176,1,0,3
2318,3,1,0,3
2319,58,1,0,3
2320,6,1,0,3
2321,6,1,0,3
2322,81,1,0,3
2324,45,1,0,3
2325,2322,12,-1,-1
2325,33,1,0,3
2326,1,1,0,3
2327,22,1,0,3
2328,121,1,0,3
2329,54,1,0,3
2330,7,1,0,3
2331,85,1,0,3
2332,97,1,0,3
2333,10,1,0,3
2334,6,1,0,3
2335,3,1,0,3
2336,41,1,0,3
2337,1386,5,0,3
2338,25,1,0,3
2339,83,1,0,3
2340,22,1,0,3
2341,91,1,0,3
2342,45,1,0,3
2343,37,1,0,3
2344,1,1,0,3
2345,124,1,0,3
2346,6,1,0,3
2347,84,1,0,3
2348,3,1,0,3
2349,32,1,0,3
2350,100,1,0,3
2351,45,1,0,3
2352,121,1,0,3
2353,52,1,0,3
2354,76,1,0,3
2355,187,1,0,3
2356,93,1,0,3
2357,112,1,0,3
2358,27,1,0,3
2359,93,1,0,3
2360,60,1,0,3
2361,128,1,0,3
2362,5,1,0,3
2363,62,1,0,3
2364,803,2,0,3
2365,60,1,0,3
2366,722,3,0,3
2367,84,1,0,3
2368,93,1,0,3
2369,3,1,0,3
2370,187,1,0,3
2371,124,1,0,3
2372,37,1,0,3
2373,62,1,0,3
2374,52,1,0,3
2375,153,1,0,3
2377,76,1,0,3
2378,2375,5,-1,-1
2378,60,1,0,3
2380,94,1,0,3
2381,2378,7,-1,-1
2381,62,1,0,3
2382,41,1,0,3
2383,101,1,0,3
2384,92,1,0,3
2385,1054,3,0,3
2386,124,1,0,3
2387,42,1,0,3
2388,12,1,0,3
2389,128,1,0,3
2390,25,1,0,3
2391,5,1,0,3
2392,112,1,0,3
2393,6,1,0,3
2394,12,1,0,3
2395,961,2,0,3
2396,37,1,0,3
2397,168,1,0,3
2398,97,1,0,3
2399,69,1,0,3
2400,33,1,0,3
2401,41,1,0,3
2402,2401,3,25.0887,3
2403,1607,2,0,3
2404,124,1,0,3
2405,22,1,0,3
2406,56,1,0,3
2407,12,1,0,3
2408,25,1,0,3
2409,83,1,0,3
2410,180,1,0,3
2411,84,1,0,3
2413,94,1,0,3
2414,2411,14,-1,-1
2415,101,1,0,3
2416,2413,3,-1,-1
2416,45,1,0,3
2417,187,1,0,3
2418,22,1,0,3
2419,83,1,0,3
2420,5,1,0,3
2421,58,1,0,3
2422,2421,4,22.7207,3
2423,2422,24,18.8807,3
2424,121,1,0,3
2425,1,1,0,3
2426,42,1,0,3
2427,10,1,0,3
2428,154,1,0,3
2429,76,1,0,3
2430,54,1,0,3
2431,39,1,0,3
2432,37,1,0,3
2433,25,1,0,3
2434,187,1,0,3
2435,112,1,0,3
2436,2435,2,20.4807,3
2437,102,1,0,3
2438,1,1,0,3
2439,3,1,0,3
2440,91,1,0,3
2441,41,1,0,3
2442,176,1,0,3
2443,1250,2,0,3
2444,14,1,0,3
2445,81,1,0,3
2446,435,1,0,3
2447,83,1,0,3
2448,338,1,0,3
2449,51,1,0,3
2450,6,1,0,3
2451,56,1,0,3
2452,93,1,0,3
2453,22,1,0,3
2454,187,1,0,3
2455,7,1,0,3
2456,84,1,0,3
2457,97,1,0,3
2458,58,1,0,3
2459,101,1,0,3
2460,92,1,0,3
2461,81,1,0,3
2462,154,1,0,3
2463,58,1,0,3
2464,94,1,0,3
2465,25,1,0,3
2466,100,1,0,3
2467,32,1,0,3
2468,100,1,0,3
2469,100,1,0,3
2470,52,1,0,3
2471,162,1,0,3
2472,163,1,0,3
2473,14,1,0,3
2474,3,1,0,3
2475,51,1,0,3
2476,41,1,0,3
2477,154,1,0,3
2478,3,1,0,3
2479,102,1,0,3
2480,17,1,0,3
2481,2480,3,31.9367,3
2482,33,1,0,3
2483,83,1,0,3
2484,121,1,0,3
2485,27,1,0,3
2486,112,1,0,3
2487,176,1,0,3
2488,60,1,0,3
2489,121,1,0,3
2490,25,1,0,3
2491,101,1,0,3
2492,57,1,0,3
2493,39,1,0,3
2494,153,1,0,3
2495,27,1,0,3
2496,338,1,0,3
2497,69,1,0,3
2498,83,1,0,3
2499,51,1,0,3
2500,27,1,0,3
2501,2500,4,22.4006,3
2502,14,1,0,3
2503,6,1,0,3
2504,39,1,0,3
2505,112,1,0,3
2506,639,2,0,3
2507,69,1,0,3
2508,1060,2,0,3
2509,51,1,0,3
2510,121,1,0,3
2511,60,1,0,3
2512,101,1,0,3
2513,91,1,0,3
2514,2513,4,20.6086,3
2515,163,1,0,3
2517,62,1,0,3
2518,2515,7,-1,-1
2518,91,1,0,3
2519,3,1,0,3
2520,128,1,0,3
2521,81,1,0,3
2522,121,1,0,3
2523,17,1,0,3
2524,100,1,0,3
2525,25,1,0,3
2526,2256,3,0,3
2527,124,1,0,3
2528,100,1,0,3
2529,1,1,0,3
2530,93,1,0,3
2531,180,1,0,3
2532,93,1,0,3
2533,176,1,0,3
2534,62,1,0,3
2535,10,1,0,3
2536,33,1,0,3
2538,42,1,0,3
2539,2536,4,-1,-1
2539,14,1,0,3
2541,153,1,0,3
2542,2539,7,-1,-1
